timestamp,pipe_roll.position,pipe_roll.velocity,drive_shaft.position,drive_shaft.velocity,shell_yaw.position,shell_yaw.velocity,pitch_joint.position,pitch_joint.velocity,roll_joint.position,roll_joint.velocity
8147142757504,0.042714365845497,-0.00791551313549257,263.880931551386,0,-2.79028747340388,-1.32168770560998E-05,-0.052956091058874,-0.00359825918221008,-0.0683149505519003,-0.000230819417412365
8147154494272,0.0426186823859998,-0.00864913505575957,263.880931551386,0,-2.79029498710236,-0.000435429295725156,-0.0529970880819873,-0.00333659659982336,-0.0683134525237871,-0.000140096544154827
8147163634880,0.0425020790339555,-0.00954835681275858,263.880931551386,0,-2.79030087501992,-0.000175715415961683,-0.0530323168375113,-0.00324653399662701,-0.0683127035097305,-0.000180056151490009
8147173131136,0.0423860638475928,-0.00939403158324727,263.880931551386,0,-2.79031121892202,-2.85888821221978E-06,-0.0530837234862055,-0.00393727004952771,-0.0683119544956739,-0.000175696655613793
8147183323680,0.0422631964693349,-0.00974789521936436,263.880931551386,0,-2.79032130252081,5.77969928114155E-05,-0.0531359130361603,-0.00391476522111131,-0.0683113927351315,-0.00011623635028198
8147193794272,0.0422631964693349,-0.00990470538709772,263.880931551386,0,-2.79032130252081,8.46758746928641E-05,-0.0531359130361603,-0.00390479249275326,-0.0683119544956739,-0.000174369063171382
8147203818688,0.0421486355663141,-0.00976447372171765,263.880931551386,0,-2.79034287696879,-5.37815113017016E-05,-0.0531753003314146,-0.00350067004557872,-0.0683123290027022,-0.000199483701439731
8147214836576,0.0420192663086525,-0.010211085759841,263.880931551386,0,-2.79035166257419,-7.08507885707099E-05,-0.0532304049969248,-0.00416641411410481,-0.0683140142843295,-0.000253534869316401
8147225031552,0.0418968210382636,-0.0100423839262345,263.880931551386,0,-2.79036961070341,-0.000117446253790171,-0.0532810624729315,-0.00424755872457797,-0.0683117672421598,-0.000106595725854133
8147234719040,0.0418968210382636,-0.00996762585525831,263.880931551386,0,-2.79036961070341,-0.000138094441314758,-0.0532810624729315,-0.00428351692621343,-0.0683130780167588,-0.000111262450241935
8147244169888,0.0417706735204681,-0.0107044931424471,263.880931551386,0,-2.79037218698289,0.000238330793813838,-0.0533334291434409,-0.00327619176772277,-0.068308209425391,0.000107323121867382
8147254084704,0.0416526828802848,-0.0107203107722798,263.880931551386,0,-2.79039184598562,0.000288861274044677,-0.0534019721796217,-0.00317435985946709,-0.0683089584394476,6.29089418385096E-05
